x,intensity
0.05610152228370083,173.66666666666666
0.14039144438021306,150.33333333333334
0.2252869766289537,131.33333333333334
0.3106780080931539,117.33333333333333
0.39513309659481927,96.33333333333333
0.4801937952487131,78.0
0.5640708013323423,68.0
0.6487736394417376,61.0
0.7018195832301043,79.66666666666667
0.7862471439975776,117.0
0.8708398711702041,133.66666666666666
0.9557078756847525,186.66666666666666
